Comment;Sentimento;texto_limpo;y;User Verified;Thumbnail;Comment ID;Profile URL;Comment URL;Comment_limpo;Predicao;Unnamed: 0;Unnamed: 1;Name;Username;Profile ID;Date;Likes;Classe;Validado
Vem aproveitar ro ❤️;Positivo;vem aproveitar ro amor;1;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/471962210_1264686298088182_3578222479829424666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=ad1iSNjagCYQ7kNvgEPGV6Q&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH4kiX-f-nVh3eXwvej18tynFzwQrh30Yv0E7SfiLHNUA&oe=67F47D78&_nc_sid=0985b0;18058836857032122;https://www.instagram.com/jafuigostei;https://www.instagram.com/p/DHw8VlQxLlp/c/18058836857032122;vem aproveitar ro amor;1.0;69.0;;jafuigostei;;34618261746.0;2025-03-29 21:06:33;0.0;;
@irene.candidaa tudo tudo tudooo;Neutro;candidaa tudo tudo tudoo;0;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/471962210_1264686298088182_3578222479829424666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=ad1iSNjagCYQ7kNvgEPGV6Q&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH4kiX-f-nVh3eXwvej18tynFzwQrh30Yv0E7SfiLHNUA&oe=67F47D78&_nc_sid=0985b0;18044534117604593;https://www.instagram.com/jafuigostei;https://www.instagram.com/p/DHw8VlQxLlp/c/18044534117604593;candidaa tudo tudo tudoo;0.0;70.0;;jafuigostei;;34618261746.0;2025-03-29 21:06:39;0.0;;
@niviafreitas muito, amamoss;Positivo;muito amamoss;1;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/471962210_1264686298088182_3578222479829424666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=ad1iSNjagCYQ7kNvgEPGV6Q&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH4kiX-f-nVh3eXwvej18tynFzwQrh30Yv0E7SfiLHNUA&oe=67F47D78&_nc_sid=0985b0;18054991049154884;https://www.instagram.com/jafuigostei;https://www.instagram.com/p/DHw8VlQxLlp/c/18054991049154884;muito amamoss;0.0;71.0;;jafuigostei;;34618261746.0;2025-03-29 21:06:45;0.0;;
@fotografaschanacris selecionadass 😍;Positivo;selecionadass encantado;1;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/471962210_1264686298088182_3578222479829424666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=ad1iSNjagCYQ7kNvgEPGV6Q&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH4kiX-f-nVh3eXwvej18tynFzwQrh30Yv0E7SfiLHNUA&oe=67F47D78&_nc_sid=0985b0;18049337138251067;https://www.instagram.com/jafuigostei;https://www.instagram.com/p/DHw8VlQxLlp/c/18049337138251067;selecionadass encantado;1.0;72.0;;jafuigostei;;34618261746.0;2025-03-29 21:06:53;0.0;;
@gordicesnomundo foooi?;Neutro;fooi;0;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/471962210_1264686298088182_3578222479829424666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=ad1iSNjagCYQ7kNvgEPGV6Q&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH4kiX-f-nVh3eXwvej18tynFzwQrh30Yv0E7SfiLHNUA&oe=67F47D78&_nc_sid=0985b0;18038915486211993;https://www.instagram.com/jafuigostei;https://www.instagram.com/p/DHw8VlQxLlp/c/18038915486211993;fooi;0.0;73.0;;jafuigostei;;34618261746.0;2025-03-29 21:06:58;0.0;;
@fernandogcunha ❤️❤️❤️;Positivo;amor amor amor;1;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/471962210_1264686298088182_3578222479829424666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=ad1iSNjagCYQ7kNvgEPGV6Q&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH4kiX-f-nVh3eXwvej18tynFzwQrh30Yv0E7SfiLHNUA&oe=67F47D78&_nc_sid=0985b0;18158843296348507;https://www.instagram.com/jafuigostei;https://www.instagram.com/p/DHw8VlQxLlp/c/18158843296348507;amor amor amor;1.0;74.0;;jafuigostei;;34618261746.0;2025-03-29 21:07:02;0.0;;
@jafuigostei Obrigada pelo convite 🙏🏽💜;Neutro;obrigada pelo convite;0;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/475802274_464315903416190_3682919327218152971_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=jy6ruoe_UY0Q7kNvgE8Jfao&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGf_nQ5It2_ZLJIiFJYnqv-B0aCQSKkpKMLLOwJYad5Sw&oe=67F468DE&_nc_sid=0985b0;18001797188761248;https://www.instagram.com/robertadivulgaa;https://www.instagram.com/p/DHw8VlQxLlp/c/18001797188761248;obrigada pelo convite;0.0;75.0;;robertadivulgaa;;34357903620.0;2025-03-29 21:28:20;0.0;;
Tem que chegar cedo! Show 👏;Positivo;tem que chegar cedo show aplauso;1;no;https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/475500767_915860707026960_6649109114917282391_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=F8Sqp0V5kxAQ7kNvgGfpzLG&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEcOps_ND6FY0T9m532oIgOYH7rtmJl3-x1DqQJ9D-wZg&oe=67F45931&_nc_sid=0985b0;18040544702190384;https://www.instagram.com/cervejeiro_rafinha;https://www.instagram.com/p/DHw8VlQxLlp/c/18040544702190384;tem que chegar cedo show aplauso;1.0;76.0;;cervejeiro_rafinha;;13518953525.0;2025-03-29 21:37:22;0.0;;
Huauuu,  que delicia!!! Vou experimentar 😍👏👏👏;Positivo;huauu  que delicia vou experimentar encantado aplauso aplauso aplauso;1;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/278089372_550403703080978_2902024240089887538_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=kN8Ok3ro9PAQ7kNvgF09X_X&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFVR0ZOI8FeyjSrQNRrancGNPIDHdKkTMq_-_j0c-otyA&oe=67F48967&_nc_sid=0985b0;17971848749720302;https://www.instagram.com/simonelopes609;https://www.instagram.com/p/DHw8VlQxLlp/c/17971848749720302;huauu  que delicia vou experimentar encantado aplauso aplauso aplauso;1.0;78.0;;simonelopes609;;1717148935.0;2025-03-29 22:43:26;0.0;;
O de pistache é o nosso favorito 🤩;Positivo;o de pistache é o nosso favorito estonteante;1;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/471962210_1264686298088182_3578222479829424666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=ad1iSNjagCYQ7kNvgEPGV6Q&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH4kiX-f-nVh3eXwvej18tynFzwQrh30Yv0E7SfiLHNUA&oe=67F47D78&_nc_sid=0985b0;18082908631561245;https://www.instagram.com/jafuigostei;https://www.instagram.com/p/DHw8VlQxLlp/c/18082908631561245;o de pistache é o nosso favorito estonteante;0.0;79.0;;jafuigostei;;34618261746.0;2025-03-29 23:03:37;0.0;;
Que demais essa experiência 😍;Positivo;que demais essa experiência encantado;1;no;https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/468844254_539991449008313_5330052314723078863_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=fNGQE9aiRkcQ7kNvgGVZGty&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFfC46B18T81uWcnZdAz460KbIa2aRrpNlP5UEvK8pH4Q&oe=67F47300&_nc_sid=0985b0;18495831769050441;https://www.instagram.com/manunaestrada_;https://www.instagram.com/p/DHw8VlQxLlp/c/18495831769050441;que demais essa experiência encantado;1.0;80.0;;manunaestrada_;;51451482044.0;2025-03-29 23:30:21;0.0;;
Assim vocês me quebram! Milkshake+ Bacio 😍;Positivo;assim vocês me quebram milkshake bacio encantado;1;no;https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/294912441_732087421380324_6813159545502294341_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=K0YI7Su5m4YQ7kNvgE4tU6d&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHSMdFTtIo9ClH0hHm8Jz_c8ustYEBUXX100WHUk9iN1Q&oe=67F4743B&_nc_sid=0985b0;18064367485797659;https://www.instagram.com/audrey_nascimento;https://www.instagram.com/p/DHw8VlQxLlp/c/18064367485797659;assim vocês me quebram milkshake bacio encantado;1.0;81.0;;audrey_nascimento;;393498123.0;2025-03-30 00:46:14;0.0;;
Deu vontade real de tomar o milkshake;Neutro;deu vontade real de tomar o milkshake;0;no;https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/358519047_828521115030056_5844458817633751399_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=tmjehWRYdHsQ7kNvgGXQmiK&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYELEgppnPqvgXLCBXmL-qNvjM-AtoRiQxh-sY7DYibFgA&oe=67F47130&_nc_sid=0985b0;18062457610996749;https://www.instagram.com/orenanjustino;https://www.instagram.com/p/DHw8VlQxLlp/c/18062457610996749;deu vontade real de tomar o milkshake;0.0;82.0;;orenanjustino;;14218559778.0;2025-03-30 01:00:54;0.0;;
@cervejeiro_rafinha sim e aproveitar muitooo;Neutro;_rafinha sim e aproveitar muitoo;0;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/471962210_1264686298088182_3578222479829424666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=ad1iSNjagCYQ7kNvgEPGV6Q&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH4kiX-f-nVh3eXwvej18tynFzwQrh30Yv0E7SfiLHNUA&oe=67F47D78&_nc_sid=0985b0;17915378843979395;https://www.instagram.com/jafuigostei;https://www.instagram.com/p/DHw8VlQxLlp/c/17915378843979395;_rafinha sim e aproveitar muitoo;0.0;84.0;;jafuigostei;;34618261746.0;2025-03-30 01:47:00;0.0;;
@audrey_nascimento hahahahaah sem duvidas, é pra experimentar sem duvidasss;Neutro;_nascimento hahahahaah sem duvidas é pra experimentar sem duvidass;0;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/471962210_1264686298088182_3578222479829424666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=ad1iSNjagCYQ7kNvgEPGV6Q&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH4kiX-f-nVh3eXwvej18tynFzwQrh30Yv0E7SfiLHNUA&oe=67F47D78&_nc_sid=0985b0;18025619327425613;https://www.instagram.com/jafuigostei;https://www.instagram.com/p/DHw8VlQxLlp/c/18025619327425613;_nascimento hahahahaah sem duvidas é pra experimentar sem duvidass;0.0;85.0;;jafuigostei;;34618261746.0;2025-03-30 01:47:21;0.0;;
Show 😍😍😍;Positivo;show encantado encantado encantado;1;no;https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/306576314_802703721146285_1021401009332547550_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=dCQmKVXQ0rYQ7kNvgG73P0S&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHIAzImO5iGMr_n_ltPAw7kXkIsJwEWX-6mDoaxIPHtpA&oe=67F4727D&_nc_sid=0985b0;17951360852796884;https://www.instagram.com/zaniamachado;https://www.instagram.com/p/DHw8VlQxLlp/c/17951360852796884;show encantado encantado encantado;1.0;87.0;;zaniamachado;;8518842055.0;2025-03-30 11:58:24;0.0;;
Vcs arrasam ! Aproveitem amigos .;Positivo;vcs arrasam  aproveitem amigos;1;no;https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/357640318_221679654121096_3326180702159077606_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=Y46U6mgCOEIQ7kNvgHo10zt&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYG3__by7okTuU4QWrLoV-jDYl6POrFAoetcXPn4ZfsMXQ&oe=67F47BDD&_nc_sid=0985b0;18340589416086249;https://www.instagram.com/eva.peloomundo;https://www.instagram.com/p/DHw8VlQxLlp/c/18340589416086249;vcs arrasam  aproveitem amigos;0.0;89.0;;eva.peloomundo;;32225010531.0;2025-03-30 13:44:17;0.0;;
AI SIMMMKM SHOWWWWW 😍😍😍😍😍😍👏👏👏👏👏👏👏;Positivo;ai simmkm showw encantado encantado encantado encantado encantado encantado aplauso aplauso aplauso aplauso aplauso aplauso aplauso;1;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/266164394_1029825161193910_7289194608186391547_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=tJjlEpFRLpoQ7kNvgGrQSRR&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH80Z3kOpCAWZVhXzBxpFpppW4jyWos_H_PhFKwU0__6g&oe=67F48340&_nc_sid=0985b0;17853289593373733;https://www.instagram.com/churraschina;https://www.instagram.com/p/DHw8VlQxLlp/c/17853289593373733;ai simmkm showw encantado encantado encantado encantado encantado encantado aplauso aplauso aplauso aplauso aplauso aplauso aplauso;1.0;90.0;;churraschina;;32822380536.0;2025-03-30 14:58:42;0.0;;
Fui tbm ameiii;Positivo;fui tbm ameii;1;no;https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/462672665_1084217490019608_4416918932404901811_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=GPsDespzcbIQ7kNvgHJHDp7&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYESRhnj_I_COof1NpQt_uKypslGNz4LeIyul80I4o4Osw&oe=67F48866&_nc_sid=0985b0;18365255272192855;https://www.instagram.com/spdiferente_;https://www.instagram.com/p/DHw8VlQxLlp/c/18365255272192855;fui tbm ameii;0.0;91.0;;spdiferente_;;58261024377.0;2025-03-30 15:54:05;0.0;;
Que top 😍😍;Positivo;que top encantado encantado;1;no;https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/420320149_375073445109812_3209757111342814877_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=j5wQzJhNUsUQ7kNvgER_3H5&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFh2IvPd2xs77kuwQR2sAQs_TumyGwQjbLd9IqB0qqz6Q&oe=67F47104&_nc_sid=0985b0;17958491387779523;https://www.instagram.com/personalaidamarcelo;https://www.instagram.com/p/DHw8VlQxLlp/c/17958491387779523;que top encantado encantado;1.0;92.0;;personalaidamarcelo;;6260959431.0;2025-03-30 19:15:54;0.0;;
Eita o tempo que eu curtia tudo isso!! 😢 aproveitem 🔥🔥;Negativo;eita o tempo que eu curtia tudo isso triste  aproveitem quente quente;-1;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/275457420_146384114510734_2921650214994886398_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=hxrS15L1zn4Q7kNvgGQ9YJY&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHgiB7oJOh0GDfywXxzetTPG__0AQWSEKpnj1gRqrrUxg&oe=67F48184&_nc_sid=0985b0;18098045383472990;https://www.instagram.com/sensacaobubblewaffle;https://www.instagram.com/p/DHw8VlQxLlp/c/18098045383472990;eita o tempo que eu curtia tudo isso triste  aproveitem quente quente;-1.0;93.0;;sensacaobubblewaffle;;9398836416.0;2025-03-30 19:29:59;0.0;;
Pedi meu ovo na promoção “ganhe um soli” e só recebi o solo.;Neutro;pedi meu ovo na promoção ganhe um soli e só recebi o solo;0;no;https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/14540618_1801989776704975_3411175812324392960_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=0qUyz21NUK4Q7kNvgH503L_&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHiGR-MuVWbSSQVvOBJ6RtESpI8BODykOixz-BcB8XL1Q&oe=67F45F78&_nc_sid=0985b0;18031790147336526;https://www.instagram.com/dicascomendosp;https://www.instagram.com/p/DHw8VlQxLlp/c/18031790147336526;pedi meu ovo na promoção ganhe um soli e só recebi o solo;0.0;94.0;;dicascomendosp;;4006533890.0;2025-03-30 19:35:20;0.0;;
"Tá perdendo a essência do artesanal, e começando a lacrar. 
@gelatoborellioficial tá melhor que vocês.";Neutro;"tá perdendo a essência do artesanal e começando a lacrar 
 tá melhor que vocês";0;no;https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/242322647_854801578555634_5371440221606114239_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=LeomjyUy3M0Q7kNvgFgkMNt&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEpfUKAi4Cd8i6XArwj7stsfwYY5w_Bhw-ell6UpQfvTw&oe=67F46827&_nc_sid=0985b0;18039245996609360;https://www.instagram.com/bianc_ro;https://www.instagram.com/p/DHw8VlQxLlp/c/18039245996609360;"tá perdendo a essência do artesanal e começando a lacrar 
 tá melhor que vocês";0.0;95.0;;bianc_ro;;49533581454.0;2025-03-30 23:37:24;0.0;;
Meu irmão já está aí também 😍;Positivo;meu irmão já está aí também encantado;1;no;https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/462139361_1463081868414823_3575332896776326493_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=dJ7PRt_oVpEQ7kNvgHdPeet&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFpaC7eID_j9wMfq9IhB3U_UM8coeDvS_3I9ClNFSns5w&oe=67F47B8F&_nc_sid=0985b0;17900451054153941;https://www.instagram.com/omundoemquatropatas;https://www.instagram.com/p/DHw8VlQxLlp/c/17900451054153941;meu irmão já está aí também encantado;1.0;96.0;;omundoemquatropatas;;69389074815.0;2025-03-31 00:19:01;0.0;;
Top demais;Positivo;top demais;1;no;https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/453759877_1030084714738003_4457743277983207359_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=gPb4oiq8KxYQ7kNvgEL9pko&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEnS_ON0FVPUfcE-KtSRixVZBeKomWp-QSgXaFaIGFaWQ&oe=67F46979&_nc_sid=0985b0;18345365956158378;https://www.instagram.com/asresenhasdejucilene;https://www.instagram.com/p/DHw8VlQxLlp/c/18345365956158378;top demais;0.0;97.0;;asresenhasdejucilene;;1416687894.0;2025-03-31 00:51:51;0.0;;
Que top🔥🔥🔥;Positivo;que topquente quente quente;1;no;https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/486299010_1164663375102048_5983365660156611760_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=5WbfrjtxUAQQ7kNvgEKPiYM&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEsWXU9z4Cf2_NTn6WQ-HPTnMbWNQwpeuX_M3wC-cf0Ug&oe=67F47C6C&_nc_sid=0985b0;17941073351946555;https://www.instagram.com/francinewaltrick;https://www.instagram.com/p/DHw8VlQxLlp/c/17941073351946555;que topquente quente quente;1.0;98.0;;francinewaltrick;;6012425533.0;2025-03-31 04:14:27;0.0;;
O melhor milkshake!;Positivo;o melhor milkshake;1;no;https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/308072433_326329266357351_5294099946428950175_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFB9uaFc5UTgVisVaePmE_Trb4z9KtEAkPXjRI63L4U4Y2FCJZmQwBaluliosQjnzs&_nc_ohc=kMKBV66XrqoQ7kNvgEymr0-&_nc_gid=6ecwbxiG72ph2NZNFEumlQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFexv7rAwq6S4VkZ-DaKW3lOfMS7rgFzAovAvidnrQMRA&oe=67F45AC3&_nc_sid=0985b0;17960817536870203;https://www.instagram.com/jusbueno;https://www.instagram.com/p/DHw8VlQxLlp/c/17960817536870203;o melhor milkshake;0.0;99.0;;jusbueno;;234066061.0;2025-03-31 13:48:18;0.0;;
